Sample in Buffer,Sample in Window,TRIGGER,design_receiver_i/receiver_sync_in_1,design_receiver_i/receiver_ad_1[7:0],design_receiver_i/ReceiverWrapper_0_receiver_sync_out,design_receiver_i/ReceiverWrapper_0_receiver_da[7:0],design_receiver_i/ReceiverWrapper_0_receiver_ad_clk,design_receiver_i/ReceiverWrapper_0_receiver_da_clk
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,BINARY,HEX,HEX
6954,6954,0,1,126,0,11111111,0,0
6955,6955,0,1,134,0,11111111,0,0
6956,6956,0,1,117,0,11111111,0,0
6957,6957,0,1,126,0,11111111,0,0
6958,6958,0,1,134,0,11111111,0,0
6959,6959,0,1,117,0,11111111,0,0
6960,6960,0,1,125,0,11111111,0,0
6961,6961,0,1,134,0,11111111,0,0
6962,6962,0,1,117,0,11111111,0,0
6963,6963,0,1,126,0,11111111,0,0
6964,6964,0,1,134,0,11111111,0,0
6965,6965,0,1,117,0,11111111,0,0
6966,6966,0,1,125,0,11111111,0,0
6967,6967,0,1,134,0,11111111,0,0
6968,6968,0,1,117,0,11111111,0,0
6969,6969,0,1,125,0,11111111,0,0
6970,6970,0,1,134,0,11111111,0,0
6971,6971,0,1,117,0,11111111,0,0
6972,6972,0,1,126,0,11111111,0,0
6973,6973,0,1,134,0,11111111,0,0
6974,6974,0,1,117,0,11111111,0,0
6975,6975,0,1,126,0,11111111,0,0
6976,6976,0,1,134,1,00010011,0,1
6977,6977,0,1,117,1,00010011,0,1
6978,6978,0,1,126,1,00010011,0,1
6979,6979,0,1,134,1,00010011,0,1
6980,6980,0,1,117,1,00010011,0,1
6981,6981,0,1,126,1,00010011,0,1
6982,6982,0,1,134,1,00010011,0,1
6983,6983,0,1,123,1,00010011,0,1
6984,6984,0,1,128,1,00010011,0,1
6985,6985,0,1,114,1,00010011,0,1
6986,6986,0,1,136,1,00010011,0,1
6987,6987,0,1,125,1,00010011,0,1
6988,6988,0,1,118,1,00010011,0,1
6989,6989,0,1,134,1,00010011,0,1
6990,6990,0,1,126,1,00010011,0,1
6991,6991,0,1,117,1,00010011,0,1
6992,6992,0,1,134,1,00010011,0,1
6993,6993,0,1,126,1,00010011,0,1
6994,6994,0,1,117,1,00010011,0,1
6995,6995,0,1,134,1,00010011,0,1
6996,6996,0,1,126,1,00010011,0,1
6997,6997,0,1,117,1,00010011,0,1
6998,6998,0,1,134,0,00010011,0,0
6999,6999,0,1,126,0,00010011,0,0
7000,7000,0,1,117,0,00010011,0,0
7001,7001,0,1,134,0,00010011,0,0
7002,7002,0,1,126,0,00010011,0,0
7003,7003,0,1,117,0,00010011,0,0
7004,7004,0,1,134,0,00010011,0,0
7005,7005,0,1,126,0,00010011,0,0
7006,7006,0,1,117,0,00010011,0,0
7007,7007,0,1,134,0,00010011,0,0
7008,7008,0,1,126,0,00010011,0,0
7009,7009,0,1,117,0,00010011,0,0
7010,7010,0,1,134,0,00010011,0,0
7011,7011,0,1,126,0,00010011,0,0
7012,7012,0,1,117,0,00010011,0,0
7013,7013,0,1,134,0,00010011,0,0
7014,7014,0,1,126,0,00010011,0,0
7015,7015,0,1,117,0,00010011,0,0
7016,7016,0,1,134,0,00010011,0,0
7017,7017,0,1,126,0,00010011,0,0
7018,7018,0,1,117,0,00010011,0,0
7019,7019,0,1,134,0,00010011,0,0
7020,7020,0,1,126,0,00010011,0,0
7021,7021,0,1,117,1,00010011,0,1
7022,7022,0,1,134,1,00010011,0,1
7023,7023,0,1,126,1,00010011,0,1
7024,7024,0,1,117,1,00010011,0,1
7025,7025,0,1,134,1,00010011,0,1
7026,7026,0,1,126,1,00010011,0,1
7027,7027,0,1,117,1,00010011,0,1
7028,7028,0,1,129,1,00010011,0,1
7029,7029,0,1,118,1,00010011,0,1
7030,7030,0,1,119,1,00010011,0,1
7031,7031,0,1,133,1,00010011,0,1
7032,7032,0,1,126,1,00010011,0,1
7033,7033,0,1,117,1,00010011,0,1
7034,7034,0,1,134,1,00010011,0,1
7035,7035,0,1,125,1,00010011,0,1
7036,7036,0,1,117,1,00010011,0,1
7037,7037,0,1,134,1,00010011,0,1
7038,7038,0,1,126,1,00010011,0,1
7039,7039,0,1,117,1,00010011,0,1
7040,7040,0,1,134,1,00010011,0,1
7041,7041,0,1,126,1,00010011,0,1
7042,7042,0,1,117,1,00010011,0,1
7043,7043,0,1,134,0,00010011,0,0
7044,7044,0,1,126,0,00010011,0,0
7045,7045,0,1,117,0,00010011,0,0
7046,7046,0,1,134,0,00010011,0,0
7047,7047,0,1,126,0,00010011,0,0
7048,7048,0,1,117,0,00010011,0,0
7049,7049,0,1,134,0,00010011,0,0
7050,7050,0,1,126,0,00010011,0,0
7051,7051,0,1,117,0,00010011,0,0
7052,7052,0,1,134,0,00010011,0,0
7053,7053,0,1,126,0,00010011,0,0
7054,7054,0,1,117,0,00010011,0,0
7055,7055,0,1,134,0,00010011,0,0
7056,7056,0,1,126,0,00010011,0,0
7057,7057,0,1,117,0,00010011,0,0
7058,7058,0,1,134,0,00010011,0,0
7059,7059,0,1,125,0,00010011,0,0
7060,7060,0,1,117,0,00010011,0,0
7061,7061,0,1,134,0,00010011,0,0
7062,7062,0,1,126,0,00010011,0,0
7063,7063,0,1,117,0,00010011,0,0
7064,7064,0,1,134,0,00010011,0,0
7065,7065,0,1,126,0,00010011,0,0
7066,7066,0,1,117,1,00010011,0,1
7067,7067,0,1,134,1,00010011,0,1
7068,7068,0,1,126,1,00010011,0,1
7069,7069,0,1,117,1,00010011,0,1
7070,7070,0,1,134,1,00010011,0,1
7071,7071,0,1,126,1,00010011,0,1
7072,7072,0,1,117,1,00010011,0,1
7073,7073,0,1,134,1,00010011,0,1
7074,7074,0,1,126,1,00010011,0,1
7075,7075,0,1,117,1,00010011,0,1
7076,7076,0,1,134,1,00010011,0,1
7077,7077,0,1,126,1,00010011,0,1
7078,7078,0,1,117,1,00010011,0,1
7079,7079,0,1,134,1,00010011,0,1
7080,7080,0,1,126,1,00010011,0,1
7081,7081,0,1,117,1,00010011,0,1
7082,7082,0,1,134,1,00010011,0,1
7083,7083,0,1,126,1,00010011,0,1
7084,7084,0,1,117,1,00010011,0,1
7085,7085,0,1,134,1,00010011,0,1
7086,7086,0,1,126,1,00010011,0,1
7087,7087,0,1,117,1,00010011,0,1
7088,7088,0,1,134,0,00010011,0,0
7089,7089,0,1,126,0,00010011,0,0
7090,7090,0,1,117,0,00010011,0,0
7091,7091,0,1,134,0,00010011,0,0
7092,7092,0,1,126,0,00010011,0,0
7093,7093,0,1,117,0,00010011,0,0
7094,7094,0,1,134,0,00010011,0,0
7095,7095,0,1,126,0,00010011,0,0
7096,7096,0,1,117,0,00010011,0,0
7097,7097,0,1,134,0,00010011,0,0
7098,7098,0,1,126,0,00010011,0,0
7099,7099,0,1,117,0,00010011,0,0
7100,7100,0,1,134,0,00010011,0,0
7101,7101,0,1,126,0,00010011,0,0
7102,7102,0,1,117,0,00010011,0,0
7103,7103,0,1,134,0,00010011,0,0
7104,7104,0,1,126,0,00010011,0,0
7105,7105,0,1,117,0,00010011,0,0
7106,7106,0,1,134,0,00010011,0,0
7107,7107,0,1,126,0,00010011,0,0
7108,7108,0,1,117,0,00010011,0,0
7109,7109,0,1,134,0,00010011,0,0
7110,7110,0,1,126,0,00010011,0,0
7111,7111,0,1,117,1,00010011,0,1
7112,7112,0,1,134,1,00010011,0,1
7113,7113,0,1,126,1,00010011,0,1
7114,7114,0,1,117,1,00010011,0,1
7115,7115,0,1,134,1,00010011,0,1
7116,7116,0,1,126,1,00010011,0,1
7117,7117,0,1,117,1,00010011,0,1
7118,7118,0,1,134,1,00010011,0,1
7119,7119,0,1,126,1,00010011,0,1
7120,7120,0,1,117,1,00010011,0,1
7121,7121,0,1,134,1,00010011,0,1
7122,7122,0,1,126,1,00010011,0,1
7123,7123,0,1,117,1,00010011,0,1
7124,7124,0,1,134,1,00010011,0,1
7125,7125,0,1,126,1,00010011,0,1
7126,7126,0,1,117,1,00010011,0,1
7127,7127,0,1,134,1,00010011,0,1
7128,7128,0,1,126,1,00010011,0,1
7129,7129,0,1,117,1,00010011,0,1
7130,7130,0,1,134,1,00010011,0,1
7131,7131,0,1,126,1,00010011,0,1
7132,7132,0,1,117,1,00010011,0,1
7133,7133,0,1,134,0,00010011,0,0
7134,7134,0,1,126,0,00010011,0,0
7135,7135,0,1,117,0,00010011,0,0
7136,7136,0,1,134,0,00010011,0,0
7137,7137,0,1,126,0,00010011,0,0
7138,7138,0,1,117,0,00010011,0,0
7139,7139,0,1,134,0,00010011,0,0
7140,7140,0,1,126,0,00010011,0,0
7141,7141,0,1,117,0,00010011,0,0
7142,7142,0,1,134,0,00010011,0,0
7143,7143,0,1,126,0,00010011,0,0
7144,7144,0,1,117,0,00010011,0,0
7145,7145,0,1,134,0,00010011,0,0
7146,7146,0,1,126,0,00010011,0,0
7147,7147,0,1,117,0,00010011,0,0
7148,7148,0,1,134,0,00010011,0,0
7149,7149,0,1,126,0,00010011,0,0
7150,7150,0,1,117,0,00010011,0,0
7151,7151,0,1,134,0,00010011,0,0
7152,7152,0,1,126,0,00010011,0,0
7153,7153,0,1,117,0,00010011,0,0
7154,7154,0,1,134,0,00010011,0,0
7155,7155,0,1,126,0,00010011,0,0
7156,7156,0,1,117,1,00010011,0,1
7157,7157,0,1,134,1,00010011,0,1
7158,7158,0,1,126,1,00010011,0,1
7159,7159,0,1,117,1,00010011,0,1
7160,7160,0,1,134,1,00010011,0,1
7161,7161,0,1,126,1,00010011,0,1
7162,7162,0,1,117,1,00010011,0,1
7163,7163,0,1,129,1,00010011,0,1
7164,7164,0,1,117,1,00010011,0,1
7165,7165,0,1,119,1,00010011,0,1
7166,7166,0,1,133,1,00010011,0,1
7167,7167,0,1,126,1,00010011,0,1
7168,7168,0,1,117,1,00010011,0,1
7169,7169,0,1,134,1,00010011,0,1
7170,7170,0,1,126,1,00010011,0,1
7171,7171,0,1,117,1,00010011,0,1
7172,7172,0,1,134,1,00010011,0,1
7173,7173,0,1,126,1,00010011,0,1
7174,7174,0,1,117,1,00010011,0,1
7175,7175,0,1,134,1,00010011,0,1
7176,7176,0,1,126,1,00010011,0,1
7177,7177,0,1,117,1,00010011,0,1
7178,7178,0,1,134,0,00010011,0,0
7179,7179,0,1,126,0,00010011,0,0
7180,7180,0,1,117,0,00010011,0,0
7181,7181,0,1,134,0,00010011,0,0
7182,7182,0,1,126,0,00010011,0,0
7183,7183,0,1,117,0,00010011,0,0
7184,7184,0,1,134,0,00010011,0,0
7185,7185,0,1,126,0,00010011,0,0
7186,7186,0,1,117,0,00010011,0,0
7187,7187,0,1,134,0,00010011,0,0
7188,7188,0,1,126,0,00010011,0,0
7189,7189,0,1,117,0,00010011,0,0
7190,7190,0,1,134,0,00010011,0,0
7191,7191,0,1,126,0,00010011,0,0
7192,7192,0,1,117,0,00010011,0,0
7193,7193,0,1,134,0,00010011,0,0
7194,7194,0,1,126,0,00010011,0,0
7195,7195,0,1,117,0,00010011,0,0
7196,7196,0,1,134,0,00010011,0,0
7197,7197,0,1,126,0,00010011,0,0
7198,7198,0,1,117,0,00010011,0,0
7199,7199,0,1,134,0,00010011,0,0
7200,7200,0,1,126,0,00010011,0,0
7201,7201,0,1,117,1,00010011,0,1
7202,7202,0,1,134,1,00010011,0,1
7203,7203,0,1,126,1,00010011,0,1
7204,7204,0,1,117,1,00010011,0,1
7205,7205,0,1,134,1,00010011,0,1
7206,7206,0,1,126,1,00010011,0,1
7207,7207,0,1,117,1,00010011,0,1
7208,7208,0,1,134,1,00010011,0,1
7209,7209,0,1,126,1,00010011,0,1
7210,7210,0,1,117,1,00010011,0,1
7211,7211,0,1,134,1,00010011,0,1
7212,7212,0,1,126,1,00010011,0,1
7213,7213,0,1,117,1,00010011,0,1
7214,7214,0,1,134,1,00010011,0,1
7215,7215,0,1,126,1,00010011,0,1
7216,7216,0,1,117,1,00010011,0,1
7217,7217,0,1,134,1,00010011,0,1
7218,7218,0,1,126,1,00010011,0,1
7219,7219,0,1,117,1,00010011,0,1
7220,7220,0,1,134,1,00010011,0,1
7221,7221,0,1,125,1,00010011,0,1
7222,7222,0,1,117,1,00010011,0,1
7223,7223,0,1,134,0,00010011,0,0
7224,7224,0,1,126,0,00010011,0,0
7225,7225,0,1,117,0,00010011,0,0
7226,7226,0,1,134,0,00010011,0,0
7227,7227,0,1,126,0,00010011,0,0
7228,7228,0,1,117,0,00010011,0,0
7229,7229,0,1,134,0,00010011,0,0
7230,7230,0,1,126,0,00010011,0,0
7231,7231,0,1,117,0,00010011,0,0
7232,7232,0,1,134,0,00010011,0,0
7233,7233,0,1,126,0,00010011,0,0
7234,7234,0,1,117,0,00010011,0,0
7235,7235,0,1,134,0,00010011,0,0
7236,7236,0,1,126,0,00010011,0,0
7237,7237,0,1,117,0,00010011,0,0
7238,7238,0,1,134,0,00010011,0,0
7239,7239,0,1,126,0,00010011,0,0
7240,7240,0,1,117,0,00010011,0,0
7241,7241,0,1,134,0,00010011,0,0
7242,7242,0,1,126,0,00010011,0,0
7243,7243,0,1,117,0,00010011,0,0
7244,7244,0,1,134,0,00010011,0,0
7245,7245,0,1,126,0,00010011,0,0
7246,7246,0,1,117,1,00010011,0,1
7247,7247,0,1,134,1,00010011,0,1
7248,7248,0,1,126,1,00010011,0,1
7249,7249,0,1,117,1,00010011,0,1
7250,7250,0,1,134,1,00010011,0,1
7251,7251,0,1,126,1,00010011,0,1
7252,7252,0,1,117,1,00010011,0,1
7253,7253,0,1,134,1,00010011,0,1
7254,7254,0,1,126,1,00010011,0,1
7255,7255,0,1,117,1,00010011,0,1
7256,7256,0,1,134,1,00010011,0,1
7257,7257,0,1,126,1,00010011,0,1
7258,7258,0,1,117,1,00010011,0,1
7259,7259,0,1,134,1,00010011,0,1
7260,7260,0,1,126,1,00010011,0,1
7261,7261,0,1,117,1,00010011,0,1
7262,7262,0,1,134,1,00010011,0,1
7263,7263,0,1,126,1,00010011,0,1
7264,7264,0,1,117,1,00010011,0,1
7265,7265,0,1,134,1,00010011,0,1
7266,7266,0,1,126,1,00010011,0,1
7267,7267,0,1,117,1,00010011,0,1
7268,7268,0,1,134,0,00010011,0,0
7269,7269,0,1,126,0,00010011,0,0
7270,7270,0,1,117,0,00010011,0,0
7271,7271,0,1,134,0,00010011,0,0
7272,7272,0,1,126,0,00010011,0,0
7273,7273,0,1,117,0,00010011,0,0
7274,7274,0,1,134,0,00010011,0,0
7275,7275,0,1,126,0,00010011,0,0
7276,7276,0,1,117,0,00010011,0,0
7277,7277,0,1,134,0,00010011,0,0
7278,7278,0,1,126,0,00010011,0,0
7279,7279,0,1,117,0,00010011,0,0
7280,7280,0,1,134,0,00010011,0,0
7281,7281,0,1,126,0,00010011,0,0
7282,7282,0,1,117,0,00010011,0,0
7283,7283,0,1,134,0,00010011,0,0
7284,7284,0,1,126,0,00010011,0,0
7285,7285,0,1,117,0,00010011,0,0
7286,7286,0,1,134,0,00010011,0,0
7287,7287,0,1,126,0,00010011,0,0
7288,7288,0,1,117,0,00010011,0,0
7289,7289,0,1,134,0,00010011,0,0
7290,7290,0,1,126,0,00010011,0,0
7291,7291,0,1,117,1,00010011,0,1
7292,7292,0,1,134,1,00010011,0,1
7293,7293,0,1,126,1,00010011,0,1
7294,7294,0,1,117,1,00010011,0,1
7295,7295,0,1,134,1,00010011,0,1
7296,7296,0,1,126,1,00010011,0,1
7297,7297,0,1,117,1,00010011,0,1
7298,7298,0,1,134,1,00010011,0,1
7299,7299,0,1,126,1,00010011,0,1
7300,7300,0,1,117,1,00010011,0,1
7301,7301,0,1,134,1,00010011,0,1
7302,7302,0,1,126,1,00010011,0,1
7303,7303,0,1,117,1,00010011,0,1
7304,7304,0,1,134,1,00010011,0,1
7305,7305,0,1,126,1,00010011,0,1
7306,7306,0,1,117,1,00010011,0,1
7307,7307,0,1,134,1,00010011,0,1
7308,7308,0,1,126,1,00010011,0,1
7309,7309,0,1,117,1,00010011,0,1
7310,7310,0,1,134,1,00010011,0,1
7311,7311,0,1,126,1,00010011,0,1
7312,7312,0,1,117,1,00010011,0,1
7313,7313,0,1,134,0,00010011,0,0
7314,7314,0,1,126,0,00010011,0,0
7315,7315,0,1,117,0,00010011,0,0
7316,7316,0,1,134,0,00010011,0,0
7317,7317,0,1,126,0,00010011,0,0
7318,7318,0,1,117,0,00010011,0,0
7319,7319,0,1,134,0,00010011,0,0
7320,7320,0,1,126,0,00010011,0,0
7321,7321,0,1,117,0,00010011,0,0
7322,7322,0,1,134,0,00010011,0,0
7323,7323,0,1,126,0,00010011,0,0
7324,7324,0,1,117,0,00010011,0,0
7325,7325,0,1,134,0,00010011,0,0
7326,7326,0,1,126,0,00010011,0,0
7327,7327,0,1,117,0,00010011,0,0
7328,7328,0,1,134,0,00010011,0,0
7329,7329,0,1,126,0,00010011,0,0
7330,7330,0,1,117,0,00010011,0,0
7331,7331,0,1,134,0,00010011,0,0
7332,7332,0,1,126,0,00010011,0,0
7333,7333,0,1,117,0,00010011,0,0
7334,7334,0,1,134,0,00010011,0,0
7335,7335,0,1,126,0,00010011,0,0
7336,7336,0,1,117,1,11111111,0,1
7337,7337,0,1,134,1,11111111,0,1
7338,7338,0,1,126,1,11111111,0,1
7339,7339,0,1,117,1,11111111,0,1
7340,7340,0,1,134,1,11111111,0,1
7341,7341,0,1,126,1,11111111,0,1
7342,7342,0,1,117,1,11111111,0,1
7343,7343,0,1,129,1,11111111,0,1
7344,7344,0,1,118,1,11111111,0,1
7345,7345,0,1,119,1,11111111,0,1
7346,7346,0,1,133,1,11111111,0,1
7347,7347,0,1,126,1,11111111,0,1
7348,7348,0,1,117,1,11111111,0,1
7349,7349,0,1,134,1,11111111,0,1
7350,7350,0,1,125,1,11111111,0,1
7351,7351,0,1,117,1,11111111,0,1
7352,7352,0,1,134,1,11111111,0,1
7353,7353,0,1,126,1,11111111,0,1
7354,7354,0,1,117,1,11111111,0,1
7355,7355,0,1,134,1,11111111,0,1
7356,7356,0,1,126,1,11111111,0,1
7357,7357,0,1,117,1,11111111,0,1
7358,7358,0,1,134,0,11111111,0,0
7359,7359,0,1,126,0,11111111,0,0
7360,7360,0,1,117,0,11111111,0,0
7361,7361,0,1,134,0,11111111,0,0
7362,7362,0,1,126,0,11111111,0,0
7363,7363,0,1,117,0,11111111,0,0
7364,7364,0,1,134,0,11111111,0,0
7365,7365,0,1,126,0,11111111,0,0
7366,7366,0,1,117,0,11111111,0,0
7367,7367,0,1,134,0,11111111,0,0
7368,7368,0,1,126,0,11111111,0,0
7369,7369,0,1,117,0,11111111,0,0
7370,7370,0,1,134,0,11111111,0,0
7371,7371,0,1,126,0,11111111,0,0
7372,7372,0,1,117,0,11111111,0,0
7373,7373,0,1,134,0,11111111,0,0
7374,7374,0,1,126,0,11111111,0,0
7375,7375,0,1,117,0,11111111,0,0
7376,7376,0,1,134,0,11111111,0,0
7377,7377,0,1,126,0,11111111,0,0
7378,7378,0,1,117,0,11111111,0,0
7379,7379,0,1,134,0,11111111,0,0
7380,7380,0,1,126,0,11111111,0,0
7381,7381,0,1,117,1,11111111,0,1
7382,7382,0,1,134,1,11111111,0,1
7383,7383,0,1,126,1,11111111,0,1
7384,7384,0,1,117,1,11111111,0,1
7385,7385,0,1,134,1,11111111,0,1
7386,7386,0,1,126,1,11111111,0,1
7387,7387,0,1,117,1,11111111,0,1
7388,7388,0,1,129,1,11111111,0,1
7389,7389,0,1,124,1,11111111,0,1
7390,7390,0,1,137,1,11111111,0,1
7391,7391,0,1,116,1,11111111,0,1
7392,7392,0,1,126,1,11111111,0,1
7393,7393,0,1,133,1,11111111,0,1
7394,7394,0,1,118,1,11111111,0,1
7395,7395,0,1,125,1,11111111,0,1
7396,7396,0,1,134,1,11111111,0,1
7397,7397,0,1,117,1,11111111,0,1
7398,7398,0,1,125,1,11111111,0,1
7399,7399,0,1,134,1,11111111,0,1
7400,7400,0,1,117,1,11111111,0,1
7401,7401,0,1,125,1,11111111,0,1
7402,7402,0,1,134,1,11111111,0,1
7403,7403,0,1,117,0,11111111,0,0
7404,7404,0,1,125,0,11111111,0,0
7405,7405,0,1,134,0,11111111,0,0
7406,7406,0,1,117,0,11111111,0,0
7407,7407,0,1,126,0,11111111,0,0
7408,7408,0,1,134,0,11111111,0,0
7409,7409,0,1,117,0,11111111,0,0
7410,7410,0,1,125,0,11111111,0,0
7411,7411,0,1,134,0,11111111,0,0
7412,7412,0,1,117,0,11111111,0,0
7413,7413,0,1,125,0,11111111,0,0
7414,7414,0,1,134,0,11111111,0,0
7415,7415,0,1,117,0,11111111,0,0
7416,7416,0,1,125,0,11111111,0,0
7417,7417,0,1,134,0,11111111,0,0
7418,7418,0,1,117,0,11111111,0,0
7419,7419,0,1,126,0,11111111,0,0
7420,7420,0,1,134,0,11111111,0,0
7421,7421,0,1,117,0,11111111,0,0
7422,7422,0,1,125,0,11111111,0,0
7423,7423,0,1,134,0,11111111,0,0
7424,7424,0,1,117,0,11111111,0,0
7425,7425,0,1,126,0,11111111,0,0
7426,7426,0,1,134,1,11111111,0,1
7427,7427,0,1,117,1,11111111,0,1
7428,7428,0,1,126,1,11111111,0,1
7429,7429,0,1,134,1,11111111,0,1
7430,7430,0,1,117,1,11111111,0,1
7431,7431,0,1,125,1,11111111,0,1
7432,7432,0,1,134,1,11111111,0,1
7433,7433,0,1,117,1,11111111,0,1
7434,7434,0,1,126,1,11111111,0,1
7435,7435,0,1,134,1,11111111,0,1
7436,7436,0,1,117,1,11111111,0,1
7437,7437,0,1,126,1,11111111,0,1
7438,7438,0,1,134,1,11111111,0,1
7439,7439,0,1,117,1,11111111,0,1
7440,7440,0,1,125,1,11111111,0,1
7441,7441,0,1,134,1,11111111,0,1
7442,7442,0,1,117,1,11111111,0,1
7443,7443,0,1,126,1,11111111,0,1
7444,7444,0,1,134,1,11111111,0,1
7445,7445,0,1,117,1,11111111,0,1
7446,7446,0,1,126,1,11111111,0,1
7447,7447,0,1,134,1,11111111,0,1
7448,7448,0,1,117,0,11111111,0,0
7449,7449,0,1,126,0,11111111,0,0
7450,7450,0,1,134,0,11111111,0,0
7451,7451,0,1,117,0,11111111,0,0
7452,7452,0,1,125,0,11111111,0,0
7453,7453,0,1,134,0,11111111,0,0
7454,7454,0,1,117,0,11111111,0,0
7455,7455,0,1,126,0,11111111,0,0
7456,7456,0,1,134,0,11111111,0,0
7457,7457,0,1,117,0,11111111,0,0
7458,7458,0,1,126,0,11111111,0,0
7459,7459,0,1,134,0,11111111,0,0
7460,7460,0,1,117,0,11111111,0,0
7461,7461,0,1,126,0,11111111,0,0
7462,7462,0,1,134,0,11111111,0,0
7463,7463,0,1,117,0,11111111,0,0
7464,7464,0,1,126,0,11111111,0,0
7465,7465,0,1,134,0,11111111,0,0
7466,7466,0,1,117,0,11111111,0,0
7467,7467,0,1,125,0,11111111,0,0
7468,7468,0,1,134,0,11111111,0,0
7469,7469,0,1,117,0,11111111,0,0
7470,7470,0,1,125,0,11111111,0,0
7471,7471,0,1,134,1,11111111,0,1
7472,7472,0,1,117,1,11111111,0,1
7473,7473,0,1,126,1,11111111,0,1
7474,7474,0,1,134,1,11111111,0,1
7475,7475,0,1,117,1,11111111,0,1
7476,7476,0,1,125,1,11111111,0,1
7477,7477,0,1,134,1,11111111,0,1
7478,7478,0,1,117,1,11111111,0,1
7479,7479,0,1,126,1,11111111,0,1
7480,7480,0,1,134,1,11111111,0,1
7481,7481,0,1,117,1,11111111,0,1
7482,7482,0,1,126,1,11111111,0,1
7483,7483,0,1,134,1,11111111,0,1
7484,7484,0,1,117,1,11111111,0,1
7485,7485,0,1,126,1,11111111,0,1
7486,7486,0,1,134,1,11111111,0,1
7487,7487,0,1,117,1,11111111,0,1
7488,7488,0,1,125,1,11111111,0,1
7489,7489,0,1,134,1,11111111,0,1
7490,7490,0,1,117,1,11111111,0,1
7491,7491,0,1,125,1,11111111,0,1
7492,7492,0,1,134,1,11111111,0,1
7493,7493,0,1,117,0,11111111,0,0
7494,7494,0,1,125,0,11111111,0,0
7495,7495,0,1,134,0,11111111,0,0
7496,7496,0,1,117,0,11111111,0,0
7497,7497,0,1,125,0,11111111,0,0
7498,7498,0,1,134,0,11111111,0,0
7499,7499,0,1,117,0,11111111,0,0
7500,7500,0,1,125,0,11111111,0,0
7501,7501,0,1,134,0,11111111,0,0
7502,7502,0,1,117,0,11111111,0,0
7503,7503,0,1,125,0,11111111,0,0
7504,7504,0,1,134,0,11111111,0,0
7505,7505,0,1,117,0,11111111,0,0
7506,7506,0,1,126,0,11111111,0,0
7507,7507,0,1,134,0,11111111,0,0
7508,7508,0,1,117,0,11111111,0,0
7509,7509,0,1,126,0,11111111,0,0
7510,7510,0,1,134,0,11111111,0,0
7511,7511,0,1,117,0,11111111,0,0
7512,7512,0,1,126,0,11111111,0,0
7513,7513,0,1,134,0,11111111,0,0
7514,7514,0,1,117,0,11111111,0,0
7515,7515,0,1,125,0,11111111,0,0
7516,7516,0,1,134,1,11111111,0,1
7517,7517,0,1,117,1,11111111,0,1
7518,7518,0,1,125,1,11111111,0,1
7519,7519,0,1,134,1,11111111,0,1
7520,7520,0,1,117,1,11111111,0,1
7521,7521,0,1,126,1,11111111,0,1
7522,7522,0,1,134,1,11111111,0,1
7523,7523,0,1,123,1,11111111,0,1
7524,7524,0,1,128,1,11111111,0,1
7525,7525,0,1,114,1,11111111,0,1
7526,7526,0,1,136,1,11111111,0,1
7527,7527,0,1,125,1,11111111,0,1
7528,7528,0,1,118,1,11111111,0,1
7529,7529,0,1,134,1,11111111,0,1
7530,7530,0,1,126,1,11111111,0,1
7531,7531,0,1,117,1,11111111,0,1
7532,7532,0,1,134,1,11111111,0,1
7533,7533,0,1,126,1,11111111,0,1
7534,7534,0,1,117,1,11111111,0,1
7535,7535,0,1,134,1,11111111,0,1
7536,7536,0,1,126,1,11111111,0,1
7537,7537,0,1,117,1,11111111,0,1
7538,7538,0,1,134,0,11111111,0,0
7539,7539,0,1,126,0,11111111,0,0
7540,7540,0,1,117,0,11111111,0,0
7541,7541,0,1,134,0,11111111,0,0
7542,7542,0,1,126,0,11111111,0,0
7543,7543,0,1,117,0,11111111,0,0
7544,7544,0,1,134,0,11111111,0,0
7545,7545,0,1,126,0,11111111,0,0
7546,7546,0,1,117,0,11111111,0,0
7547,7547,0,1,134,0,11111111,0,0
7548,7548,0,1,126,0,11111111,0,0
7549,7549,0,1,117,0,11111111,0,0
7550,7550,0,1,134,0,11111111,0,0
7551,7551,0,1,126,0,11111111,0,0
7552,7552,0,1,117,0,11111111,0,0
7553,7553,0,1,134,0,11111111,0,0
7554,7554,0,1,126,0,11111111,0,0
7555,7555,0,1,117,0,11111111,0,0
7556,7556,0,1,134,0,11111111,0,0
7557,7557,0,1,126,0,11111111,0,0
7558,7558,0,1,117,0,11111111,0,0
7559,7559,0,1,134,0,11111111,0,0
7560,7560,0,1,126,0,11111111,0,0
7561,7561,0,1,117,1,11111111,0,1
7562,7562,0,1,134,1,11111111,0,1
7563,7563,0,1,126,1,11111111,0,1
7564,7564,0,1,117,1,11111111,0,1
7565,7565,0,1,134,1,11111111,0,1
7566,7566,0,1,126,1,11111111,0,1
7567,7567,0,1,117,1,11111111,0,1
7568,7568,0,1,129,1,11111111,0,1
7569,7569,0,1,124,1,11111111,0,1
7570,7570,0,1,137,1,11111111,0,1
7571,7571,0,1,116,1,11111111,0,1
7572,7572,0,1,126,1,11111111,0,1
7573,7573,0,1,133,1,11111111,0,1
7574,7574,0,1,118,1,11111111,0,1
7575,7575,0,1,125,1,11111111,0,1
7576,7576,0,1,134,1,11111111,0,1
7577,7577,0,1,117,1,11111111,0,1
7578,7578,0,1,125,1,11111111,0,1
